StateCode,Division,YearMonth,PCP,TAVG,PDSI,PHDI,ZNDX,PMDI,CDD,HDD,SP01,SP02,SP03,SP06,SP09,SP12,SP24,TMIN,TMAX,X
32,5,195303,0.88,24.4,-2.73,-2.73,-0.6,-2.73,0,1259,0.45,0.11,-0.29,-1.75,-0.8,-1.41,-1.3,14.4,34.4,NA
32,5,195304,2.94,35.2,1.01,-1.43,3.04,-0.1,0,894,1.51,1.46,1.35,0.65,-0.54,-0.58,-0.74,24.3,46.2,NA
32,5,195305,4.11,51.6,2.25,2.25,4.02,2.25,9,425,1.14,1.76,1.68,1.4,0.23,0.5,-0.24,40.6,62.6,NA
32,5,195306,5.33,62.6,3.35,3.35,4.01,3.35,65,137,1.24,1.71,2.22,2.06,1.2,0.86,0.25,51.8,73.5,NA
32,5,195307,1.61,67.9,3.14,3.14,0.4,3.14,143,53,-0.88,0.39,0.96,1.48,1.12,0.25,0.2,55.7,80,NA
32,5,195308,1.25,69.8,-0.24,2.57,-0.73,2.21,179,30,-0.98,-1.29,-0.12,1,0.81,0.01,-0.53,56.1,83.4,NA
32,5,195309,0.8,57.7,-0.73,1.8,-1.54,0.77,21,240,-0.75,-1.29,-1.59,0.68,0.59,0.04,-0.7,43.3,72.1,NA
32,5,195310,0.76,51.1,-1.22,1.05,-1.68,-0.64,0,436,-0.19,-0.81,-1.34,-0.02,0.48,0.21,-0.68,36.7,65.5,NA
32,5,195311,0.51,33.2,-1.25,0.78,-0.48,-1,0,954,0.1,-0.3,-0.82,-0.6,0.47,0.27,-0.61,23.6,42.8,NA
32,5,195312,0.61,18.1,-0.99,0.83,0.39,-0.72,0,1454,0.5,0.23,-0.21,-1.62,0.49,0.39,-0.54,8.5,27.8,NA
32,5,195401,0.66,-3.4,-0.74,0.9,0.45,-0.43,0,2120,0.77,0.75,0.44,-1.07,0.04,0.5,-0.59,-14,7.1,NA
32,5,195402,0.09,28.7,-1.01,-1.01,-1.04,-1.01,0,1016,-1.79,-0.21,0.1,-0.77,-0.61,0.43,-0.68,20,37.4,NA
32,5,195403,0.81,22.3,-0.95,-0.95,-0.13,-0.93,0,1324,0.32,-0.44,-0.07,-0.25,-1.56,0.44,-0.63,12.3,32.4,NA
32,5,195404,1.19,39.3,-0.96,-0.96,-0.32,-0.96,0,771,-0.02,0.02,-0.38,-0.14,-1.15,-0.15,-0.39,27,51.5,NA
32,5,195405,2.63,49.6,0.5,0.5,1.49,0.5,6,483,0.25,0.05,0.1,0.06,-0.5,-0.55,-0.11,36.3,62.9,NA
32,5,195406,5.71,61.5,1.82,1.82,4.13,1.82,52,157,1.43,1.2,0.99,0.91,0.63,-0.44,0.28,50.9,72.1,NA
32,5,195407,2.58,69.6,2.02,2.02,1.15,2.02,178,35,0.03,1.03,0.9,0.6,0.66,-0.14,0.08,57.5,81.8,NA
32,5,195408,2.28,66,2.21,2.21,1.21,2.21,106,75,0.22,0,0.9,0.7,0.69,0.15,0.11,53.8,78.1,NA
32,5,195409,3.13,54.8,3.15,3.15,3.48,3.15,10,316,1.27,0.96,0.67,1.14,1.09,0.89,0.65,43.8,65.8,NA
32,5,195410,0.42,42.9,-0.22,2.6,-0.65,2.28,0,685,-0.75,0.57,0.47,0.98,0.76,0.83,0.74,31.7,54.1,NA
32,5,195411,0.24,33.4,-0.5,2.03,-0.91,1.29,0,948,-0.57,-1.12,0.35,0.89,0.72,0.72,0.72,22.6,44.1,NA
32,5,195412,0.06,21.6,-0.82,1.45,-1.11,0.24,0,1345,-2.02,-2.12,-1.78,-0.03,0.59,0.54,0.69,12.9,30.3,NA
32,5,195501,0.28,10,-0.93,1.11,-0.59,-0.32,0,1705,-0.43,-1.63,-1.74,-0.04,0.59,0.4,0.69,0.3,19.8,NA
32,5,195502,0.52,5.3,-0.74,1.09,0.28,-0.19,0,1672,0.48,-0.09,-0.94,0.03,0.68,0.52,0.72,-4.3,14.9,NA
32,5,195503,0.44,18.7,-0.96,0.67,-0.9,-0.85,0,1435,-0.56,-0.31,-0.59,-1.92,-0.2,0.44,0.64,7.2,30.2,NA
32,5,195504,1.31,48.3,-1.45,-1.45,-1.75,-1.45,7,508,0.12,-0.25,-0.18,-1.12,-0.22,0.43,0.33,35.6,61,NA
32,5,195505,3.23,57.9,0.19,-1.11,0.58,-0.71,35,255,0.64,0.47,0.29,-0.03,0.12,0.68,0.02,44.8,71,NA
32,5,195506,4.03,62,0.43,-0.74,0.76,0.13,58,148,0.51,0.68,0.57,0.35,-0.31,0.12,-0.29,50.8,73.1,NA
32,5,195507,3.37,71.7,0.55,0.55,0.52,0.55,228,20,0.58,0.61,0.78,0.56,0.17,0.33,0.13,59.9,83.4,NA
32,5,195508,1.83,70.2,-0.42,-0.42,-1.26,-0.42,188,27,-0.22,0.18,0.33,0.37,0.18,0.22,0.27,56.3,84.1,NA
32,5,195509,1.5,55.9,-0.5,-0.5,-0.38,-0.5,13,286,0.06,-0.25,0.09,0.44,0.29,-0.23,0.45,41.5,70.4,NA
32,5,195510,0.46,46.2,-1.06,-1.06,-1.83,-1.06,0,583,-0.67,-0.47,-0.65,0.17,0.05,-0.27,0.39,31.7,60.6,NA
32,5,195511,1.05,14,0.35,-0.6,1.06,0.24,0,1530,0.93,-0.06,-0.12,0.15,0.16,-0.01,0.51,4.3,23.7,NA
32,5,195512,0.25,3,-0.24,-0.78,-0.73,-0.38,0,1922,-0.76,0.5,-0.33,-0.14,0.2,0.06,0.48,-6.1,12.1,NA
32,5,195601,0.68,4.8,-0.07,-0.56,0.43,0.19,0,1866,0.82,0.1,0.67,-0.38,0.28,0.16,0.48,-4.9,14.5,NA
32,5,195602,0.23,6.1,-0.29,-0.73,-0.68,-0.32,0,1649,-0.57,0.15,-0.26,-0.26,0.05,0.07,0.49,-4.5,16.8,NA
32,5,195603,1.11,18.9,-0.05,-0.05,0.63,0.21,0,1429,0.84,0.38,0.6,0.02,0.02,0.31,0.56,9.3,28.5,NA
32,5,195604,0.19,34.4,-0.51,-0.51,-1.37,-0.51,0,918,-2.04,-0.81,-1.08,-0.45,-0.85,-0.09,0.37,23.7,45.1,NA
32,5,195605,3.36,53,0.7,0.7,2.09,0.7,12,384,0.72,-0.12,0.11,-0.04,-0.19,0.02,0.46,40.6,65.4,NA
32,5,195606,4.69,68.1,1.07,1.07,1.33,1.07,149,56,0.9,1.06,0.42,0.55,0.26,0.18,0.2,55.7,80.5,NA
32,5,195607,3.18,65.8,1.5,1.5,1.62,1.5,107,82,0.46,0.84,1.04,0.51,0.64,0.12,0.33,54.3,77.3,NA
32,5,195608,3.51,65.8,2.38,2.38,3.1,2.38,103,78,1.14,0.92,1.24,0.98,0.91,0.59,0.6,52.1,79.4,NA
32,5,195609,0.77,53.3,1.8,1.8,-0.99,1.3,7,358,-0.79,0.35,0.44,0.57,0.67,0.45,0.11,39.5,67.1,NA
32,5,195610,0.97,48.1,1.37,1.37,-0.74,0.51,0,524,0.06,-0.65,0.18,0.88,0.49,0.62,0.24,33.3,62.9,NA
32,5,195611,2.1,27.5,2.6,2.6,4.1,2.6,0,1125,1.98,1.11,0.38,1.17,1,0.94,0.68,18.9,36.1,NA
32,5,195612,0.33,17.1,0.02,2.35,0.05,2.3,0,1485,-0.42,1.74,0.97,0.81,0.86,0.96,0.74,8,26.2,NA
32,5,195701,0.32,0.7,-0.02,2.09,-0.05,1.95,0,1993,-0.27,-0.57,1.43,0.7,1.23,0.83,0.74,-8.8,10.3,NA
32,5,195702,0.17,10.4,-0.14,1.75,-0.38,1.39,0,1529,-0.93,-0.93,-1.05,0.03,0.95,0.78,0.66,0.3,20.6,NA
32,5,195703,0.12,25.6,-0.53,1.16,-1.22,0.23,0,1221,-2.1,-2.36,-1.88,0.18,0.39,0.51,0.6,15.3,36,NA
32,5,195704,0.85,40.2,-0.74,0.78,-0.77,-0.46,0,744,-0.48,-1.34,-1.72,-0.12,-0.02,0.68,0.52,28.5,51.8,NA
32,5,195705,2.24,53.6,-0.63,0.73,0.09,-0.43,14,368,-0.03,-0.41,-0.78,-1.19,-0.58,0.39,0.23,40.3,66.8,NA
32,5,195706,2.77,61,-0.81,-0.81,-0.74,-0.81,46,166,-0.37,-0.46,-0.67,-1.12,-0.57,-0.24,-0.08,48.2,73.8,NA
32,5,195707,4.25,73.1,0.71,0.71,2.13,0.71,265,14,1.09,0.43,0.2,-0.39,0.05,0.08,0.14,60,86.2,NA
32,5,195708,4.37,66.3,2.12,2.12,4.44,2.12,111,70,1.64,1.74,1.24,0.5,0.3,0.33,0.68,55.2,77.3,NA
32,5,195709,2.18,53.7,2.46,2.46,1.67,2.46,7,346,0.63,1.49,1.75,0.87,0.53,0.8,0.9,41.2,66.2,NA
32,5,195710,2.42,43.5,3.16,3.16,2.86,3.16,0,666,1.21,1.11,1.79,1.5,0.94,1.33,1.41,33.9,53.1,NA
32,5,195711,0.51,27.7,2.94,2.94,0.31,2.94,0,1119,0.1,1.02,1.01,1.57,0.95,0.77,1.28,19.9,35.4,NA
32,5,195712,0.3,21,2.64,2.64,0.01,2.58,0,1364,-0.54,-0.33,0.86,1.86,1.11,0.76,1.17,11.4,30.6,NA
32,5,195801,0.35,15.4,2.4,2.4,0.09,2.31,0,1538,-0.15,-0.57,-0.44,1.56,1.28,0.75,1.1,6.1,24.8,NA
32,5,195802,0.88,8.9,2.76,2.76,1.82,2.76,0,1571,1.27,0.78,0.38,0.99,1.58,0.95,1.19,-1.2,18.9,NA
32,5,195803,0.2,26.6,-0.19,2.28,-0.57,1.98,0,1190,-1.52,-0.08,-0.27,0.6,1.69,0.99,1.02,18.6,34.7,NA
32,5,195804,1.14,43,-0.3,1.92,-0.38,1.4,0,660,-0.08,-0.75,-0.24,-0.58,1.27,1.1,1.22,30.5,55.6,NA
32,5,195805,1.27,56.5,-0.92,1.07,-1.95,-0.29,26,290,-0.85,-0.89,-1.22,-1.11,-0.03,0.81,0.86,41,71.9,NA
32,5,195806,3.69,58.6,0.39,1.35,1.18,0.48,26,218,0.3,-0.48,-0.56,-0.65,-0.23,1.05,0.61,46.5,70.7,NA
32,5,195807,3.09,64.9,0.89,1.76,1.62,1.42,92,95,0.4,0.31,-0.3,-0.44,-0.58,0.63,0.54,52.2,77.5,NA
32,5,195808,1.07,68.2,-0.58,1,-1.73,-0.06,145,45,-1.29,-0.41,-0.28,-0.92,-0.91,-0.28,0.03,52.8,83.6,NA
32,5,195809,0.76,57.9,-1.14,-1.14,-1.88,-1.14,22,235,-0.8,-1.52,-0.82,-1.01,-1.09,-0.72,0.03,42.5,73.2,NA
32,5,195810,0.69,45.9,-1.45,-1.45,-1.27,-1.45,0,592,-0.29,-0.91,-1.58,-1.11,-1.19,-1.34,-0.04,31.5,60.3,NA
32,5,195811,1.04,26.1,-0.94,-0.94,1.08,-0.27,0,1167,0.92,0.15,-0.49,-0.57,-1.13,-1.13,-0.29,16,36.1,NA
32,5,195812,0.11,9.8,-1.22,-1.22,-1.13,-1.08,0,1711,-1.59,0.28,-0.25,-0.94,-1.11,-1.17,-0.23,-0.2,19.7,NA
32,5,195901,0.19,1.6,-1.44,-1.44,-1.05,-1.44,0,1965,-0.87,-1.83,-0.15,-1.57,-1.12,-1.2,-0.25,-7.7,10.9,NA
32,5,195902,0.37,5.3,-1.42,-1.42,-0.37,-1.42,0,1672,0.02,-0.72,-1.55,-0.98,-0.85,-1.31,-0.2,-6,16.7,NA
32,5,195903,0.18,30.7,-1.94,-1.94,-2.01,-1.94,0,1063,-1.64,-1.33,-1.57,-1.06,-1.34,-1.35,-0.17,20.2,41.3,NA
32,5,195904,0.39,41.2,-2.56,-2.56,-2.45,-2.56,0,714,-1.37,-2.28,-2.13,-1.82,-2.13,-1.52,-0.28,27.4,54.9,NA
32,5,195905,3.22,51.4,-1.8,-1.8,1.5,-1.09,9,430,0.63,-0.08,-0.4,-0.89,-0.99,-1.02,-0.21,38.6,64.2,NA
32,5,195906,2.69,66.4,-2.37,-2.37,-2.27,-2.37,121,79,-0.44,0,-0.47,-0.87,-0.95,-1.25,-0.24,53.1,79.8,NA
32,5,195907,1.64,70.3,-3.24,-3.24,-3.35,-3.24,193,29,-0.85,-0.99,-0.51,-1.08,-1.13,-1.55,-0.72,55,85.5,NA
32,5,195908,1.36,70.2,-3.92,-3.92,-3.05,-3.92,188,27,-0.81,-1.18,-1.26,-1.27,-1.57,-1.52,-1.31,53.9,86.5,NA
32,5,195909,1.78,55.6,-0.03,-3.55,-0.1,-3.53,12,294,0.31,-0.38,-0.9,-0.99,-1.32,-1.37,-1.51,42.4,68.7,NA
32,5,195910,2.2,38.1,0.88,-2.3,2.65,-1.18,0,834,1.07,0.8,0.23,-0.35,-0.87,-0.95,-1.61,28.2,48.1,NA
32,5,195911,0.87,19,1.07,-1.78,0.84,-0.33,0,1380,0.69,1.11,0.89,-0.49,-0.72,-0.97,-1.52,11.1,26.9,NA
32,5,195912,0.17,22.2,-0.25,-1.85,-0.76,-0.69,0,1327,-1.19,0.1,0.87,-0.33,-0.65,-0.94,-1.56,15.2,29.3,NA
32,5,196001,0.52,6.5,-0.17,-1.6,0.18,-0.38,0,1814,0.4,-0.46,0.16,0.2,-0.34,-0.83,-1.49,-2.8,15.9,NA
32,5,196002,0.2,9,-0.35,-1.63,-0.59,-0.62,0,1568,-0.73,-0.29,-0.86,0.59,-0.68,-0.85,-1.62,-0.7,18.7,NA
32,5,196003,0.39,15.3,-0.65,-1.8,-1.01,-1.11,0,1541,-0.72,-1.21,-0.83,0.41,-0.55,-0.79,-1.59,5.9,24.8,NA
32,5,196004,1.05,40.6,-0.83,-1.86,-0.74,-1.31,0,732,-0.2,-0.62,-0.93,-0.75,-0.28,-0.63,-1.63,29.8,51.4,NA
32,5,196005,4.43,54.1,1.29,1.29,3.87,1.29,16,354,1.31,0.99,0.75,0.47,0.82,-0.21,-0.94,40.1,68,NA
32,5,196006,2.78,61,1.08,1.08,-0.22,0.86,46,166,-0.36,0.65,0.43,0.16,0.49,-0.22,-1.13,49.2,72.7,NA
32,5,196007,1.94,70.8,0.63,0.63,-1.01,-0.26,205,26,-0.53,-0.77,0.15,-0.24,-0.25,-0.11,-1.25,56.1,85.6,NA
32,5,196008,3.6,68,1.42,1.42,2.56,1.42,141,48,1.19,0.36,-0.07,0.36,0.18,0.52,-0.74,53.8,82.2,NA
32,5,196009,0.47,58.2,-0.79,-0.79,-2.38,-0.79,24,228,-1.3,0.23,-0.24,0.11,-0.08,0.19,-0.87,43.3,73.1,NA
32,5,196010,0.73,45.7,-1.09,-1.09,-1.14,-1.09,0,598,-0.23,-1.17,-0.06,0.01,-0.31,-0.31,-0.9,31.9,59.4,NA
32,5,196011,0.25,27.3,-1.31,-1.31,-1,-1.31,0,1131,-0.54,-0.64,-1.44,-0.8,-0.32,-0.5,-1.07,16.6,38.1,NA
32,5,196012,0.96,11.6,-0.71,-0.71,1.4,0.19,0,1655,1.34,0.37,-0.16,-0.36,-0.06,-0.24,-0.79,1.1,22,NA
32,5,196101,0.05,9.8,-1.12,-1.12,-1.43,-0.96,0,1711,-2.02,0.27,-0.27,-0.22,-0.1,-0.4,-0.8,-0.2,19.8,NA
32,5,196102,0.31,15.7,-1.18,-1.18,-0.55,-1.18,0,1380,-0.2,-1.38,0.04,-1.33,-0.82,-0.35,-0.79,5.4,25.9,NA
32,5,196103,0.21,31.6,-1.71,-1.71,-1.95,-1.71,0,1035,-1.47,-1.43,-1.98,-1.14,-0.83,-0.38,-0.78,22.3,41,NA
32,5,196104,2.19,36.5,-1.01,-1.01,1.58,-0.16,0,855,0.95,0.4,0.24,-0.05,-0.18,-0.09,-0.38,24.9,48.2,NA
32,5,196105,1.1,51.3,-1.44,-1.44,-1.59,-1.3,9,433,-1.03,-0.28,-0.59,-0.65,-1.31,-1.08,-0.99,36.9,65.6,NA
32,5,196106,0.95,68.2,-3.03,-3.03,-5.22,-3.03,151,55,-2.51,-2.06,-1.43,-1.87,-1.76,-1.53,-1.34,51.9,84.5,NA
32,5,196107,2.71,68.4,-3.1,-3.1,-1.16,-3.1,152,47,0.13,-1.38,-1.64,-1.44,-1.51,-1.24,-1.02,55.2,81.5,NA
32,5,196108,1.06,71.9,-4.02,-4.02,-3.71,-4.02,231,17,-1.31,-0.65,-1.71,-1.72,-1.8,-1.97,-1.08,56,87.9,NA
32,5,196109,3.82,53,1.41,-2.19,4.24,-0.49,6,366,1.65,0.69,0.5,-0.72,-1.11,-1.15,-0.72,40.8,65.1,NA
32,5,196110,0.51,45.7,-0.26,-2.23,-0.79,-0.85,0,598,-0.58,0.98,0.26,-1.25,-1.17,-1.29,-1.14,33.1,58.4,NA
32,5,196111,0.05,27.5,-0.76,-2.52,-1.56,-1.7,0,1125,-1.47,-1.3,0.66,-1.08,-1.23,-1.31,-1.31,15.8,39.2,NA
32,5,196112,0.51,6.5,-0.72,-2.3,-0.11,-1.49,0,1814,0.21,-0.94,-1.17,-0.05,-1.1,-1.42,-1.18,-4.1,17.1,NA
32,5,196201,0.48,5.3,-0.75,-2.17,-0.34,-1.45,0,1851,0.28,0.23,-0.65,-0.03,-1.34,-1.26,-1.17,-5.1,15.7,NA
32,5,196202,0.29,5.9,-0.91,-2.18,-0.7,-1.64,0,1655,-0.28,-0.16,-0.03,0.55,-1.1,-1.23,-1.11,-2.7,14.5,NA
32,5,196203,1.08,20.4,-0.74,-1.88,0.22,-1.23,0,1383,0.79,0.43,0.36,-0.71,0.03,-1,-0.95,11.7,29.1,NA
32,5,196204,0.46,40.6,-1.34,-2.37,-2.03,-2.31,0,732,-1.2,-0.49,-0.68,-1.1,-0.41,-1.48,-1.11,28.2,53.1,NA
32,5,196205,5.72,52.2,2.05,2.05,6.15,2.05,10,407,1.93,1.34,1.4,1.33,1.24,-0.11,-0.92,42.3,62,NA
32,5,196206,2.75,63,1.68,1.68,-0.49,1.38,70,130,-0.39,1.26,0.73,0.77,0.19,0.39,-0.93,52.4,73.6,NA
32,5,196207,6.52,65.3,4.15,4.15,7.95,4.15,98,89,2.13,1.48,2.69,2.18,1.89,1.43,0.11,53.9,76.6,NA
32,5,196208,2.62,67.7,4.7,4.7,2.93,4.7,135,51,0.51,1.94,1.44,1.98,2.01,1.9,-0.08,53.7,81.6,NA
32,5,196209,1.74,54.5,4.68,4.68,1.39,4.68,9,324,0.28,0.4,1.78,1.81,1.86,1.4,0.19,40.6,68.4,NA
32,5,196210,0.4,47.2,-0.41,3.79,-1.24,3.26,0,552,-0.79,-0.33,-0.08,2.05,1.71,1.5,0.12,34,60.4,NA
32,5,196211,0.62,32.8,-0.24,3.53,0.38,3.09,0,966,0.3,-0.59,-0.29,0.98,1.66,1.64,0.2,23.6,42,NA
32,5,196212,0.17,16.1,-0.38,3,-0.48,2.34,0,1516,-1.19,-0.37,-1,1.23,1.47,1.52,0.11,5.7,26.4,NA
32,5,196301,0.1,0.8,-0.6,2.43,-0.8,1.44,0,1990,-1.48,-1.98,-0.94,-0.44,1.71,1.4,0.12,-9.4,10.9,NA
32,5,196302,0.27,11.4,-0.61,2.11,-0.2,1.03,0,1501,-0.37,-1.35,-2.14,-0.87,0.67,1.34,0.11,-0.3,23.2,NA
32,5,196303,0.4,31.6,-0.76,1.68,-0.64,0.38,0,1035,-0.69,-0.99,-1.51,-1.92,0.87,1.13,0.16,18,45.3,NA
32,5,196304,2.17,41.9,-0.24,1.95,1.33,1.1,0,693,0.94,0.55,0.36,-0.26,-0.31,1.77,0.16,30,53.7,NA
32,5,196305,1.92,52,-0.19,1.77,0.06,0.92,10,413,-0.28,0.21,0.02,-0.51,-0.62,0.52,0.23,39.1,64.9,NA
32,5,196306,3.02,67.2,-0.5,1.26,-0.99,0.11,134,68,-0.18,-0.49,-0.09,-0.5,-0.87,0.55,0.73,55.3,79.1,NA
32,5,196307,2.95,71.2,-0.34,1.24,0.33,0.22,215,23,0.31,-0.1,-0.37,-0.27,-0.51,-0.47,0.71,58,84.5,NA
32,5,196308,1.94,68.1,-0.5,0.92,-0.57,-0.22,143,47,-0.11,0.02,-0.25,-0.25,-0.57,-0.67,0.9,54.5,81.7,NA
32,5,196309,0.88,60.4,-1.12,-1.12,-2.02,-1.12,40,178,-0.63,-0.62,-0.36,-0.35,-0.67,-0.98,0.31,46.2,74.7,NA
32,5,196310,0.57,55,-1.94,-1.94,-2.81,-1.94,13,323,-0.47,-0.91,-0.92,-0.88,-0.78,-1,0.33,40.4,69.6,NA
32,5,196311,0.06,31.3,-2.27,-2.27,-1.6,-2.27,0,1011,-1.4,-1.17,-1.37,-0.94,-0.84,-1.14,0.32,19.2,43.5,NA
32,5,196312,0.5,7.1,-2.11,-2.11,-0.21,-2.11,0,1795,0.18,-0.94,-1.09,-0.87,-0.75,-1.02,0.39,-2.3,16.4,NA
32,5,196401,0.24,14,-2.27,-2.27,-1.15,-2.27,0,1581,-0.61,-0.33,-1.14,-1.34,-1.07,-0.97,0.33,3.5,24.4,NA
32,5,196402,0.22,17.8,-2.39,-2.39,-1.05,-2.39,0,1322,-0.62,-1.03,-0.69,-1.64,-1.1,-0.95,0.31,6.2,29.4,NA
32,5,196403,0.58,18.2,-2.61,-2.61,-1.39,-2.61,0,1451,-0.18,-0.66,-0.96,-1.59,-1.11,-0.91,0.22,5.9,30.5,NA
32,5,196404,2.3,43.3,-2.2,-2.2,0.42,-1.95,0,651,1.04,0.8,0.58,-0.11,-0.86,-0.89,0.59,31.4,55.3,NA
32,5,196405,2.05,56.1,-2.35,-2.35,-1.12,-2.35,24,300,-0.17,0.37,0.26,0,-0.79,-0.85,-0.31,42.9,69.4,NA
32,5,196406,7.07,62,1.79,1.79,5.36,1.79,58,148,2.04,1.56,1.81,1.49,0.87,0.37,0.71,50.8,73.2,NA
32,5,196407,2.27,70.6,1.57,1.57,-0.09,1.46,201,27,-0.22,1.51,1.11,1.2,0.86,0.16,-0.25,58.1,83.1,NA
32,5,196408,3.08,63.5,2.22,2.22,2.43,2.22,68,114,0.85,0.26,1.66,1.4,1.29,0.49,-0.14,50,76.9,NA
32,5,196409,1.89,53.2,2.37,2.37,1.13,2.37,7,361,0.41,0.73,0.34,1.48,1.28,0.85,-0.12,39.4,66.9,NA
32,5,196410,0.26,44.8,-0.57,1.56,-1.71,0.75,0,626,-1.15,-0.32,0.17,0.93,1.06,0.79,-0.17,31.5,58.1,NA
32,5,196411,0.44,25.1,-0.61,1.3,-0.3,0.33,0,1197,-0.05,-1.05,-0.41,1.1,1.02,0.89,-0.21,15.4,34.8,NA
32,5,196412,0.58,1.6,-0.4,1.31,0.44,0.51,0,1965,0.42,0.07,-0.88,-0.11,1.13,0.92,-0.01,-6.9,10.1,NA
32,5,196501,0.4,-1,-0.42,1.11,-0.19,0.22,0,2046,0.03,0.21,-0.03,0.08,0.82,0.95,0.06,-10.8,8.9,NA
32,5,196502,0.05,8,-0.74,0.64,-1.08,-0.65,0,1596,-3.09,-1.06,-0.53,-0.62,0.95,0.87,0.01,-3.3,19.3,NA
32,5,196503,0.38,14,-1.05,-1.05,-1.17,-1.05,0,1581,-0.75,-1.74,-1.38,-1.68,-0.45,0.83,0.02,4.3,23.7,NA
32,5,196504,2.02,39.5,0.37,-0.57,1.11,0.32,0,765,0.81,0.4,0,-0.14,-0.04,0.72,-0.02,30.6,48.3,NA
32,5,196505,2.85,52.8,0.8,0.8,1.42,0.8,12,390,0.4,0.66,0.43,0.22,-0.18,1.01,0.06,40.3,65.3,NA
32,5,196506,2.58,62.1,0.42,0.42,-0.92,0.42,59,146,-0.53,-0.24,0.06,-0.32,-0.69,-0.39,-0.06,50.6,73.6,NA
32,5,196507,5.06,67.8,1.87,1.87,4.5,1.87,141,54,1.5,0.73,0.72,0.58,0.5,0.41,0.42,56.4,79.1,NA
32,5,196508,2.7,65.3,2.32,2.32,1.91,2.32,94,85,0.57,1.39,0.8,0.83,0.71,0.31,0.59,52.3,78.3,NA
32,5,196509,4.03,45,4.16,4.16,6.25,4.16,0,600,1.76,1.57,2.09,1.65,1.39,1,1.37,35,54.9,NA
32,5,196510,0.54,47,3.64,3.64,-0.28,3.47,0,558,-0.52,1.09,1.12,1.33,1.23,1.16,1.42,33.3,60.7,NA
32,5,196511,0.34,26.1,3.27,3.27,0.03,3.06,0,1167,-0.28,-0.78,0.92,1.18,1.2,1.1,1.5,15.6,36.6,NA
32,5,196512,0.48,19.7,3.17,3.17,0.71,3.17,0,1404,0.12,-0.3,-0.78,1.58,1.34,1.06,1.32,10.2,29.1,NA
32,5,196601,0.2,-7.3,2.79,2.79,-0.17,2.66,0,2241,-0.81,-0.49,-0.68,0.83,1.07,0.98,1.29,-16.3,1.8,NA
32,5,196602,0.34,7.1,2.61,2.61,0.34,2.56,0,1621,-0.08,-0.78,-0.55,0.68,1.03,1.04,1.29,-2.9,17.2,NA
32,5,196603,2.09,29.5,3.85,3.85,4.51,3.85,0,1100,2.07,1.81,1.36,0.17,1.78,1.56,1.54,20,39,NA
32,5,196604,1.8,35.4,4.34,4.34,2.66,4.34,0,888,0.62,1.5,1.42,0.89,1.34,1.6,1.49,25.8,44.9,NA
32,5,196605,0.94,51.5,3.5,3.5,-1.19,2.99,9,427,-1.2,-0.65,0.21,-0.02,0.53,0.95,1.52,37.6,65.5,NA
32,5,196606,4.2,63.1,3.84,3.84,2.1,3.84,72,129,0.62,-0.39,-0.17,0.25,-0.16,1.42,0.77,51.1,75.1,NA
32,5,196607,3.1,72,4.18,4.18,2.21,4.18,236,19,0.41,0.57,-0.22,0.39,0.17,0.73,0.87,59.8,84.1,NA
32,5,196608,2.7,64,4.51,4.51,2.3,4.51,75,106,0.57,0.49,0.66,0.57,0.45,0.75,0.79,51.5,76.4,NA
32,5,196609,0.5,57.6,-0.58,3.47,-1.75,2.74,20,242,-1.24,-0.34,-0.1,-0.23,0.08,-0.23,0.54,43.1,72.1,NA
32,5,196610,0.82,44.5,-0.71,2.92,-0.56,1.95,0,636,-0.12,-1.04,-0.51,-0.56,-0.02,-0.2,0.69,31.2,57.7,NA
32,5,196611,0.2,20.4,-0.94,2.32,-0.91,0.99,0,1338,-0.71,-0.59,-1.36,-0.12,-0.1,-0.23,0.62,10.5,30.3,NA
32,5,196612,0.3,12.7,-1,1.92,-0.48,0.42,0,1621,-0.54,-1.14,-0.83,-0.52,-0.57,-0.28,0.59,3,22.4,NA
32,5,196701,1.03,9.7,0.54,2.26,1.62,1.33,0,1714,1.55,0.85,0.12,-0.5,-0.55,-0.04,0.71,-0.3,19.6,NA
32,5,196702,0.55,6,0.65,2.19,0.49,1.4,0,1652,0.56,1.36,0.86,-0.79,0.05,0.03,0.78,-5.5,17.6,NA
32,5,196703,0.5,25.1,0.41,1.8,-0.51,0.84,0,1237,-0.39,-0.13,0.68,-0.28,-0.3,-0.42,0.81,14.7,35.6,NA
32,5,196704,2.72,37.2,1.37,2.62,3.01,2.5,0,834,1.36,1.05,1.1,0.92,0.06,-0.2,0.96,26.8,47.5,NA
32,5,196705,1.15,49.3,-0.23,2.11,-0.7,1.66,5,492,-0.97,0.08,-0.05,0.2,-0.63,-0.07,0.61,35.8,62.8,NA
32,5,196706,1.81,61.7,-0.81,1.29,-1.82,0.07,54,153,-1.27,-1.55,-0.75,-0.55,-0.87,-0.8,0.41,49.4,74,NA
32,5,196707,0.69,68.7,-1.82,-1.82,-3.28,-1.82,158,44,-2.63,-2.1,-2.09,-1.45,-1.43,-1.38,-0.52,52.6,84.7,NA
32,5,196708,0.84,66.9,-2.65,-2.65,-3.05,-2.65,121,62,-1.82,-2.47,-2.38,-1.9,-1.78,-1.94,-0.89,50.9,83,NA
32,5,196709,1.25,59.5,-2.88,-2.88,-1.49,-2.88,32,197,-0.19,-1.26,-2.22,-1.98,-1.79,-1.97,-1.56,45,73.9,NA
